zid,function_zid,label,analysis_category,has_while,has_for_range,has_recursion,has_int_arithmetic,loc,c_status,c_quality,c_approximations,c_has_precond,its_status,its_quality,its_approximations,its_has_precond,its_modulo_abstracted,aprove_c_result,aprove_c_verdict_corrected,aprove_c_failure_reason,muval_c_result,muval_c_verdict_corrected,muval_c_failure_reason,verymax_result,verymax_verdict_corrected,verymax_failure_reason,koat_result,koat_verdict_corrected,koat_failure_reason,t2_result,t2_verdict_corrected,t2_failure_reason
Z13731,Z13730,unique prime divisors Python,NON_INTEGER_LOOP,1,0,0,1,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13872,Z13871,Python type attributes for each element,NON_INTEGER_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13901,Z10821,is EAN (python),NON_INTEGER_LOOP,0,0,0,1,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13987,Z13986,"number of primes <= n, Python",NON_INTEGER_LOOP,1,1,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13988,Z13381,Value in list Python,NON_INTEGER_LOOP,0,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14020,Z14018,mapping each digit in Python,NON_INTEGER_LOOP,0,0,0,1,28,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14126,Z14124,"string of characters from unicode range, python",NON_INTEGER_LOOP,0,1,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14243,Z14226,is AAR wheel arrangement notation in python,NON_INTEGER_LOOP,0,0,0,0,63,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14262,Z14260,"contains all characters of Bengali alphabet, python",NON_INTEGER_LOOP,0,0,0,0,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14301,Z14295,add commas between three characters if more than four characters,NON_INTEGER_LOOP,0,1,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14307,Z14304,"loop through string and drop dots, commas, spaces",NON_INTEGER_LOOP,0,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14366,Z14364,"add periods between triples, python",NON_INTEGER_LOOP,0,1,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14370,Z14368,"thin space between triples, python",NON_INTEGER_LOOP,0,1,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14436,Z14435,"add narrow nonbreaking space between triples, python",NON_INTEGER_LOOP,0,1,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14440,Z14438,"add nonbreaking spaces, python",NON_INTEGER_LOOP,0,1,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14475,Z14473,"Blood group inheritance, python",NON_INTEGER_LOOP,0,0,0,0,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14482,Z14413,"parse unambiguous numbers in English, python",NON_INTEGER_LOOP,0,0,0,1,25,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14516,Z14515,"remove all characters not in alphabet, python",NON_INTEGER_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14521,Z14520,"remove all characters in second string, python",NON_INTEGER_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14677,Z14672,"FEN field 6, python",NON_INTEGER_LOOP,0,0,0,0,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14777,Z14775,"list of booleans to array string, python",NON_INTEGER_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14778,Z14773,"binary string to list of booleans, python",NON_INTEGER_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14918,Z14917,"Hooley's delta function, python",NON_INTEGER_LOOP,0,1,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14981,Z14980,"is semiperfect number, python",NON_INTEGER_LOOP,1,1,0,1,26,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14993,Z14991,"is weird number, python",NON_INTEGER_LOOP,1,1,0,1,26,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15027,Z15026,"is Erdős–Nicolas number, python",NON_INTEGER_LOOP,1,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15036,Z15031,"is arithmetic number, python",NON_INTEGER_LOOP,1,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15093,Z15092,"nth number in Kolakoski sequence, python",NON_INTEGER_LOOP,0,1,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15099,Z15098,"nth number in Recamán's sequence, python",NON_INTEGER_LOOP,0,1,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15273,Z15272,"radical, python",NON_INTEGER_LOOP,1,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15281,Z14683,python implementation of Korselt's criterion,NON_INTEGER_LOOP,1,0,0,1,28,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15283,Z15282,"is Lucas–Carmichael number, python",NON_INTEGER_LOOP,1,0,0,1,27,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15288,Z15287,"primorial, python",NON_INTEGER_LOOP,1,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15293,Z15291,"primorial of natural number, python",NON_INTEGER_LOOP,1,1,0,1,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15303,Z15302,"Euler zigzag number, python",NON_INTEGER_LOOP,0,1,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15338,Z15337,"Stirling number of the second kind, python",NON_INTEGER_LOOP,0,1,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15363,Z15362,"nth prime, python",NON_INTEGER_LOOP,1,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15377,Z15251,"is perfect kth power, Python (Sympy core power)",NON_INTEGER_LOOP,1,0,0,1,40,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15381,Z15247,is perfect cube Python (Newton’s method),NON_INTEGER_LOOP,1,0,0,1,31,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15387,Z15386,"Wedderburn–Etherington number, python",NON_INTEGER_LOOP,0,1,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15402,Z15391,"nth Fibonacci number of order k, python",NON_INTEGER_LOOP,0,1,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15637,Z15626,checks if every character is in the set of allowed characters,NON_INTEGER_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15674,Z15671,"int to base n, Python",NON_INTEGER_LOOP,1,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15683,Z15626,"is string in hiragana, based on unicode data",NON_INTEGER_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15866,Z13445,"are all strictly false, Python",NON_INTEGER_LOOP,0,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15921,Z13916,"Igbo: has light vowel (ụdamfe), Python",NON_INTEGER_LOOP,0,0,0,0,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15922,Z13922,"Igbo: has heavy vowel (udaarọ), Python",NON_INTEGER_LOOP,0,0,0,0,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16357,Z16330,"months in period (list), python",NON_INTEGER_LOOP,1,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16566,Z16560,"string for language, Python",NON_INTEGER_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16715,Z16714,"DNA Sequence Complement, python",NON_INTEGER_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16749,Z16741,"remove non-stereochemical single bonds, python",NON_INTEGER_LOOP,0,0,0,1,21,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16857,Z16855,"English number <20, python",NON_INTEGER_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16870,Z16869,"English multiple of 10, python",NON_INTEGER_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16905,Z16904,"Bengali text to cardinal, python implementation",NON_INTEGER_LOOP,0,0,0,1,22,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16988,Z13728,"prime factorization, python",NON_INTEGER_LOOP,1,0,0,1,21,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17528,Z17526,Caesar cipher of Bengali Consonants in Python,NON_INTEGER_LOOP,1,0,0,1,36,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17532,Z17530,Caesar cipher of Bengali alphabets in Python,NON_INTEGER_LOOP,1,0,0,1,38,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17566,Z17563,"Bengali to braille Indian standard, python",NON_INTEGER_LOOP,1,0,0,1,52,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17571,Z17564,"Bengali to braille Bangladesh standard, python",NON_INTEGER_LOOP,1,0,0,1,52,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17605,Z10410,"is valid email address, python",NON_INTEGER_LOOP,0,0,0,1,36,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17623,Z13726,check for every number up to argument whether it is modulo 0,NON_INTEGER_LOOP,0,1,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17718,Z12668,"reverse list, python append pop",NON_INTEGER_LOOP,0,1,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17793,Z17763,prefixed reversed untyped list,NON_INTEGER_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18138,Z31013,"levenshtein distance, python implementation",NON_INTEGER_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18224,Z18220,"(Swedish noun) need interfix ""s"" in compound? python ",NON_INTEGER_LOOP,0,0,0,0,32,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18326,Z18321,"base n to base m, python",NON_INTEGER_LOOP,1,0,0,1,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18327,Z18319,entity has entity-type claim? python,NON_INTEGER_LOOP,0,0,0,0,42,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18333,Z18331,Wikidata entity has string-type claim? python,NON_INTEGER_LOOP,0,0,0,0,43,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18340,Z18339,"negabinary to int, python ",NON_INTEGER_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18352,Z18346,"int to negabinary, python",NON_INTEGER_LOOP,1,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18367,Z18365,"German Braille encode, Python",NON_INTEGER_LOOP,1,0,0,1,41,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18469,Z18467,"base n to int, python (integer base)",NON_INTEGER_LOOP,0,0,0,1,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18534,Z18531,Z18534,NON_INTEGER_LOOP,0,1,0,1,36,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18535,Z18515,"Attic numerals to natural number, python",NON_INTEGER_LOOP,0,1,0,1,25,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18595,Z18592,"int to base n (integer base, python)",NON_INTEGER_LOOP,1,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19010,Z19009,"Phonetic transcription of Tunisian, python",NON_INTEGER_LOOP,0,0,0,1,255,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19030,Z12676,flat a list in Python,NON_INTEGER_LOOP,0,1,0,0,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19175,Z19170,"has double letter, python",NON_INTEGER_LOOP,0,1,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19182,Z19177,"subword, python",NON_INTEGER_LOOP,0,1,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19197,Z19191,"is square-free, python",NON_INTEGER_LOOP,0,1,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19201,Z13078,"de-duplicate, python element-by-element",NON_INTEGER_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19335,Z19334,"Hindi cardinal, python",NON_INTEGER_LOOP,0,0,0,1,30,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19345,Z19344,D'Hondt method (python),NON_INTEGER_LOOP,0,1,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19375,Z19185,(PY) Remove repeated characters,NON_INTEGER_LOOP,0,0,0,0,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19378,Z17511,"last date of a given day in a month, Python",NON_INTEGER_LOOP,0,1,0,1,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19404,Z19403,"wrap with XML tag and attributes, Python",NON_INTEGER_LOOP,0,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19422,Z19421,"to HTML ordered list, Python",NON_INTEGER_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19475,Z19472,Is or Has Malayam Character Python,NON_INTEGER_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19476,Z19472,"Is or Has Malayalam Character, python",NON_INTEGER_LOOP,0,0,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19487,Z19486,Mass replace given pipe separated string python.,NON_INTEGER_LOOP,0,1,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19527,Z19514,Python simple tense of verb,NON_INTEGER_LOOP,0,0,0,0,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19528,Z19509,using same algorithm as Z19526,NON_INTEGER_LOOP,0,0,0,0,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19534,Z19533,"Malayalam Verb to Agent Noun, Python",NON_INTEGER_LOOP,0,0,0,1,32,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19599,Z19598,Rotate 2D array 90 degrees python,NON_INTEGER_LOOP,0,1,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19619,Z19618,Z19619,NON_INTEGER_LOOP,0,0,0,0,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19624,Z19623,python closest city to point,NON_INTEGER_LOOP,0,0,0,1,86,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19642,Z19641,Is point in polygon? python,NON_INTEGER_LOOP,0,1,0,1,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19653,Z19645,Iterate through all characters,NON_INTEGER_LOOP,0,0,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19655,Z19654,Add chars every n chars Python,NON_INTEGER_LOOP,0,0,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19887,Z19886,Z19887,NON_INTEGER_LOOP,0,0,0,0,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19942,Z19933,"unsimplified numerator of q string, python",NON_INTEGER_LOOP,0,1,0,1,99,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19948,Z19943,"unsimplified denominator of string, python",NON_INTEGER_LOOP,0,1,0,1,102,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20358,Z20357,Z20358,NON_INTEGER_LOOP,0,1,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20363,Z20362,Z20363,NON_INTEGER_LOOP,0,0,0,1,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20444,Z20440,add datetime.timedelta,NON_INTEGER_LOOP,1,0,0,1,20,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20561,Z20473,NON KASUA,NON_INTEGER_LOOP,0,1,0,1,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20562,Z20495,Z20562,NON_INTEGER_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20670,Z20669,Z20670,NON_INTEGER_LOOP,1,0,0,1,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20680,Z20679,"Two Sum, python",NON_INTEGER_LOOP,0,1,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20683,Z19601,"N-ifs, loop until true",NON_INTEGER_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20742,Z20741,"distance between Earth and Moon, python",NON_INTEGER_LOOP,1,1,0,1,32,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20914,Z15362,"Nth prime, python minor optimized",NON_INTEGER_LOOP,1,1,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21104,Z21103,regex sub,NON_INTEGER_LOOP,0,0,0,0,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21127,Z20616,"gender list from Wikidata lexeme, Python",NON_INTEGER_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21133,Z21132,"vararg apply, Python",NON_INTEGER_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21185,Z21184,Z21185,NON_INTEGER_LOOP,0,0,0,0,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21186,Z21184,Z21186,NON_INTEGER_LOOP,0,0,0,0,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21188,Z21187,"sieve of Erastothenes, basic - python",NON_INTEGER_LOOP,1,1,0,1,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21287,Z17869,"insertion sort ascending integers, python",NON_INTEGER_LOOP,1,1,0,1,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21337,Z21334,"Heron's formula, numerically stable, python",NON_INTEGER_LOOP,0,1,0,1,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21400,Z21394,Concatenate many strings python,NON_INTEGER_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21450,Z21449,value of property from wikidata item Python,NON_INTEGER_LOOP,0,0,0,0,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21497,Z21486,"RFC 5137 encoding, Python",NON_INTEGER_LOOP,0,0,0,1,23,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21510,Z21503,"HTML-format ASCII encoding of a Unicode string, Py",NON_INTEGER_LOOP,0,0,0,1,26,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21522,Z21514,"Unified English Braille encode, Python ",NON_INTEGER_LOOP,0,0,0,1,30,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21578,Z21577,"item reference from sense, python",NON_INTEGER_LOOP,0,0,0,0,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21581,Z21580,Z21581,NON_INTEGER_LOOP,0,0,0,1,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21740,Z21739,"an or a?, python",NON_INTEGER_LOOP,0,0,0,0,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21844,Z21842,date string (English) to ISO 8601 in Python,NON_INTEGER_LOOP,0,0,0,1,86,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21869,Z21868,"is narcissistic number, python",NON_INTEGER_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21891,Z21890,"English verb, Python",NON_INTEGER_LOOP,0,0,0,1,29,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22020,Z22018,"definite article from subsequent placename, python",NON_INTEGER_LOOP,0,0,0,0,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22024,Z22023,"constituent lexemes from a given lexeme, python",NON_INTEGER_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22109,Z22107,"features from composites, Python (hardcoded)",NON_INTEGER_LOOP,0,0,0,0,54,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22194,Z22193,"switch, python",NON_INTEGER_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22351,Z22344,"strip, duplicate as needed, take first",NON_INTEGER_LOOP,1,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22404,Z22162,"Translate RNA, python",NON_INTEGER_LOOP,0,1,0,1,50,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22459,Z22455,"natural number in Toki Pona, python",NON_INTEGER_LOOP,0,0,0,1,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22543,Z10096,Python O(n/2) implementation,NON_INTEGER_LOOP,1,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22544,Z10539,Python impl without any extra memory allocations,NON_INTEGER_LOOP,1,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22545,Z11573,Python with hash set,NON_INTEGER_LOOP,0,0,0,0,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22646,Z15411,"nth Hexanacci number, python",NON_INTEGER_LOOP,0,1,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22826,Z15407,"nth Pentanacci number, python",NON_INTEGER_LOOP,0,1,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22851,Z22849,"Strings for function searches, Python",NON_INTEGER_LOOP,0,0,0,1,145,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22982,Z22978,"value of claim from Wikidata item, python",NON_INTEGER_LOOP,0,0,0,0,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23162,Z23159,"string of first listed in lang, python",NON_INTEGER_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23165,Z23136,"unit symbol of item, python",NON_INTEGER_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23287,Z23283,"display number with Indian commas, python",NON_INTEGER_LOOP,0,1,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23346,Z23344,"Natural numbers in Devanagari script, python",NON_INTEGER_LOOP,0,1,0,1,25,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23377,Z16711,"sub-sequence exists, Python",NON_INTEGER_LOOP,0,1,0,1,24,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
